current_age,gender,yearly_income,per_capita_income,total_debt,credit_score,num_credit_cards,dti_ratio,amount,use_chip,merchant_state,default,predicted_rf,risk_probability,risk_label
49,Female,450066.0,37506,202064,819,2,0.44896526287255645,6651.71,Yes,Bihar,0,0,0.03,Low Risk
25,Female,452849.0,37737,0,685,2,0.0,1360.14,Yes,Bihar,0,0,0.02,Low Risk
60,Male,1146722.0,95560,0,736,2,0.0,3873.03,Yes,Uttar Pradesh,0,0,0.01,Low Risk
42,Female,998183.0,83182,0,627,4,0.0,1172.76,No,West Bengal,1,1,0.57,High Risk
23,Female,1521846.0,126820,130654,801,5,0.08585231357180687,5339.78,Yes,Gujarat,0,0,0.0,Low Risk
34,Female,792597.0,66050,157167,760,4,0.19829371042282523,6228.39,Yes,Maharashtra,0,0,0.03,Low Risk
19,Male,861503.0,71792,0,567,2,0.0,1372.28,Yes,Telangana,1,0,0.33,Low Risk
31,Female,896601.0,74717,191227,785,5,0.21327993165298723,2312.43,No,Uttar Pradesh,0,0,0.07,Low Risk
22,Male,440587.0,36716,0,726,1,0.0,2121.92,Yes,Maharashtra,0,0,0.03,Low Risk
60,Male,1038089.0,86507,136606,689,4,0.1315937265494577,1183.89,Yes,Gujarat,0,0,0.03,Low Risk
59,Male,552635.0,46053,98474,646,1,0.17818994453843856,5714.59,No,Madhya Pradesh,1,1,0.84,High Risk
66,Female,682159.0,56847,65152,814,3,0.0955085251385674,3677.81,No,Bihar,0,0,0.02,Low Risk
63,Female,1225920.0,102160,182035,766,3,0.14848848211955104,998.91,Yes,Maharashtra,0,0,0.0,Low Risk
19,Male,1832696.0,152725,540663,784,5,0.29500964699000815,1241.02,Yes,Bihar,0,0,0.1,Low Risk
64,Female,603382.0,50282,276778,635,3,0.45871106529528555,1272.9,Yes,Tamil Nadu,1,1,0.83,High Risk
31,Female,1668956.0,139080,391325,844,4,0.23447292798611827,2808.82,Yes,Uttar Pradesh,0,0,0.05,Low Risk
38,Female,700330.0,58361,204479,665,5,0.2919752116859195,4479.82,Yes,Maharashtra,0,0,0.0,Low Risk
63,Male,683432.0,56953,249058,797,3,0.3644225028971427,1321.95,Yes,Uttar Pradesh,0,0,0.06,Low Risk
35,Male,1048675.0,87390,0,793,4,0.0,8905.63,Yes,Rajasthan,0,0,0.03,Low Risk
44,Female,961189.0,80099,480526,721,5,0.499928734099121,1148.6,Yes,West Bengal,0,0,0.03,Low Risk
19,Male,843706.0,70309,320790,562,4,0.3802153830836808,1528.2,Yes,Gujarat,1,1,0.91,High Risk
66,Female,1018017.0,84835,226597,582,2,0.2225866562149748,4912.65,No,Madhya Pradesh,1,1,0.96,High Risk
67,Female,309337.0,25778,0,808,3,0.0,5691.15,Yes,Bihar,0,0,0.1,Low Risk
35,Female,948696.0,79058,0,712,5,0.0,5936.27,No,Delhi,0,0,0.02,Low Risk
47,Male,371634.0,30970,0,733,3,0.0,843.63,Yes,Maharashtra,0,0,0.06,Low Risk
36,Male,340010.0,28334,0,835,1,0.0,2183.8,Yes,Karnataka,0,0,0.02,Low Risk
51,Male,622483.0,51874,160501,710,5,0.2578399731398287,558.36,Yes,Rajasthan,0,0,0.07,Low Risk
27,Female,304029.0,25336,0,702,2,0.0,3132.22,No,Karnataka,0,0,0.01,Low Risk
50,Female,812825.0,67735,55127,632,4,0.06782148678989942,2297.73,No,Telangana,1,1,0.72,High Risk
23,Male,563099.0,46925,0,628,3,0.0,2004.11,Yes,Rajasthan,1,1,0.77,High Risk
57,Female,325480.0,27123,78949,759,3,0.2425617549465405,6764.51,Yes,Gujarat,0,0,0.09,Low Risk
32,Female,269495.0,22458,0,738,2,0.0,2826.37,No,Bihar,0,0,0.01,Low Risk
53,Male,410768.0,34231,0,704,1,0.0,4412.6,Yes,Maharashtra,0,0,0.08,Low Risk
47,Male,342780.0,28565,194116,717,2,0.5662990839605578,3843.24,No,Maharashtra,0,0,0.09,Low Risk
57,Male,216561.0,18047,3657,813,1,0.016886697050715504,572.82,Yes,Tamil Nadu,0,0,0.1,Low Risk
51,Male,520656.0,43388,164521,754,3,0.31598790756276696,1210.94,Yes,Telangana,0,0,0.09,Low Risk
46,Male,1950816.0,162568,764778,601,3,0.39202979676197036,797.65,Yes,Madhya Pradesh,1,1,0.98,High Risk
43,Female,1050741.0,87562,118862,695,3,0.1131220728990303,2054.82,Yes,West Bengal,0,0,0.05,Low Risk
30,Male,807875.0,67323,0,666,4,0.0,2796.4,Yes,Gujarat,0,0,0.0,Low Risk
19,Female,1421458.0,118455,0,733,3,0.0,2846.09,Yes,Karnataka,0,0,0.13,Low Risk
48,Male,537812.0,44818,0,641,2,0.0,3847.36,Yes,Rajasthan,1,1,0.73,High Risk
21,Female,239153.0,19929,0,757,1,0.0,1447.25,Yes,Telangana,0,0,0.02,Low Risk
22,Male,677602.0,56467,180721,641,4,0.2667067098385188,4342.7,Yes,Maharashtra,1,1,0.92,High Risk
42,Other,1139079.0,94923,0,727,3,0.0,10123.4,No,Maharashtra,0,0,0.04,Low Risk
34,Female,664065.0,55339,118796,618,4,0.17889212652375897,4499.42,Yes,Karnataka,1,1,0.91,High Risk
57,Female,296637.0,24720,0,695,3,0.0,3717.69,No,West Bengal,0,0,0.01,Low Risk
35,Male,722509.0,60209,0,733,4,0.0,746.01,Yes,Bihar,0,0,0.03,Low Risk
48,Female,605809.0,50484,107394,576,4,0.17727369517455172,7391.97,Yes,Bihar,1,1,0.88,High Risk
49,Female,514202.0,42850,0,697,3,0.0,4734.11,Yes,Maharashtra,0,0,0.02,Low Risk
36,Female,981484.0,81790,0,823,4,0.0,1588.24,Yes,Karnataka,0,0,0.0,Low Risk
48,Female,915672.0,76306,347551,819,4,0.37955840082474945,4294.21,Yes,Madhya Pradesh,0,0,0.03,Low Risk
45,Male,765154.0,63763,203055,652,4,0.26537795005972653,8208.53,Yes,Uttar Pradesh,0,0,0.08,Low Risk
67,Female,536222.0,44685,0,680,1,0.0,3217.61,Yes,Madhya Pradesh,0,0,0.09,Low Risk
43,Female,866451.0,72204,256259,840,3,0.2957570595452022,5442.66,No,Maharashtra,0,0,0.04,Low Risk
44,Female,658592.0,54883,129401,695,3,0.19648128127884942,3669.05,Yes,Maharashtra,0,0,0.04,Low Risk
25,Female,677690.0,56474,0,704,5,0.0,5576.3,Yes,West Bengal,0,0,0.02,Low Risk
47,Male,1211127.0,100927,145002,812,5,0.1197248513161708,1040.79,No,Gujarat,0,0,0.02,Low Risk
21,Female,599674.0,49973,0,739,2,0.0,1273.55,Yes,Bihar,0,0,0.06,Low Risk
39,Male,359558.0,29963,33155,760,2,0.09221043614660222,6965.59,No,Telangana,0,0,0.04,Low Risk
39,Male,1135304.0,94609,396147,613,2,0.34893473466137703,10037.09,No,Maharashtra,1,1,0.51,High Risk
64,Female,412156.0,34346,149638,657,2,0.3630615592154427,3048.22,No,Tamil Nadu,0,0,0.08,Low Risk
31,Female,294961.0,24580,80387,611,2,0.27253433504768426,3636.3,Yes,Tamil Nadu,1,1,0.79,High Risk
61,Female,1319520.0,109960,346730,751,4,0.2627697950769977,5653.3,No,Maharashtra,0,0,0.01,Low Risk
42,Female,1074995.0,89583,306677,596,2,0.28528225712677735,1669.19,No,Maharashtra,1,1,0.88,High Risk
57,Female,758835.0,63236,194236,771,4,0.2559660532263272,970.44,Yes,Gujarat,0,0,0.04,Low Risk
51,Male,622483.0,51874,160501,710,5,0.2578399731398287,715.48,Yes,Madhya Pradesh,0,0,0.04,Low Risk
30,Male,667337.0,55611,0,757,2,0.0,3028.71,Yes,Maharashtra,0,0,0.13,Low Risk
63,Female,434529.0,36211,70129,672,3,0.16139083927655,2377.34,No,Rajasthan,0,0,0.03,Low Risk
50,Female,463216.0,38601,166253,594,2,0.35891031397879175,3053.27,Yes,West Bengal,1,1,0.78,High Risk
53,Male,372596.0,31050,89853,810,3,0.24115395763776315,1075.4,Yes,Maharashtra,0,0,0.05,Low Risk
36,Male,324889.0,27074,216169,637,2,0.6653626315449277,7627.36,Yes,Maharashtra,1,1,0.92,High Risk
24,Male,1874232.0,156186,0,778,4,0.0,1147.88,Yes,Maharashtra,0,0,0.02,Low Risk
41,Female,837699.0,69808,352676,724,3,0.4210056356758215,5422.16,No,Gujarat,0,0,0.04,Low Risk
64,Female,475020.0,39585,148074,667,1,0.3117216117216117,1612.87,No,Maharashtra,0,0,0.11,Low Risk
66,Male,1120376.0,93365,459164,671,2,0.40983027126607496,2267.09,Yes,Rajasthan,0,0,0.1,Low Risk
58,Male,711879.0,59323,326359,627,4,0.4584472923066982,1078.36,No,Gujarat,1,1,0.64,High Risk
29,Other,962202.0,80184,319447,701,3,0.33199577635465316,1246.42,No,Uttar Pradesh,0,0,0.04,Low Risk
55,Female,706516.0,58876,138378,559,3,0.1958596832909658,3762.92,Yes,Maharashtra,1,1,0.88,High Risk
35,Male,324274.0,27023,77990,662,3,0.24050648525629562,3202.64,No,Gujarat,0,0,0.01,Low Risk
69,Female,281180.0,23432,0,634,3,0.0,1094.01,Yes,Tamil Nadu,1,1,0.92,High Risk
50,Female,432668.0,36056,0,721,3,0.0,752.55,Yes,Tamil Nadu,0,0,0.05,Low Risk
66,Female,349469.0,29122,157775,678,3,0.45147065977239753,2806.35,Yes,Tamil Nadu,0,0,0.24,Low Risk
54,Male,1179241.0,98270,0,645,3,0.0,6648.33,Yes,Delhi,1,1,0.84,High Risk
24,Male,683853.0,56988,102143,618,2,0.14936397149679828,3569.32,Yes,West Bengal,1,1,0.81,High Risk
33,Male,800454.0,66704,142963,556,3,0.17860239314189197,5390.82,Yes,Uttar Pradesh,1,1,0.79,High Risk
52,Male,1374892.0,114574,479948,741,2,0.34908050959639014,2257.41,Yes,Gujarat,0,0,0.04,Low Risk
53,Male,528211.0,44018,0,676,3,0.0,4408.77,No,Gujarat,0,0,0.19,Low Risk
25,Female,677690.0,56474,0,704,5,0.0,1730.99,Yes,Uttar Pradesh,0,0,0.01,Low Risk
62,Male,354045.0,29504,133400,618,1,0.3767882613792032,2123.94,Yes,Karnataka,1,1,0.78,High Risk
58,Female,779353.0,64946,263538,616,5,0.3381497216280684,2553.74,Yes,Madhya Pradesh,1,1,0.95,High Risk
22,Male,977685.0,81474,16558,767,3,0.016935925170172398,4078.95,No,Gujarat,0,0,0.07,Low Risk
47,Male,620872.0,51739,262495,687,3,0.4227844064477058,1081.56,Yes,Madhya Pradesh,0,0,0.05,Low Risk
54,Male,1608416.0,134035,334499,637,4,0.20796796351192726,3650.32,No,Telangana,1,1,0.93,High Risk
58,Male,695723.0,57977,117950,553,2,0.1695358641298333,2799.7,No,Telangana,1,1,0.79,High Risk
56,Female,366062.0,30505,0,644,2,0.0,2586.62,Yes,Karnataka,1,1,0.73,High Risk
57,Female,758835.0,63236,194236,771,4,0.2559660532263272,2123.47,Yes,Uttar Pradesh,0,0,0.08,Low Risk
67,Male,1102151.0,91846,534836,726,3,0.4852656305714916,5910.01,Yes,Telangana,0,0,0.03,Low Risk
48,Female,459399.0,38283,0,811,3,0.0,5589.73,Yes,Tamil Nadu,0,0,0.06,Low Risk
60,Female,581067.0,48422,0,693,1,0.0,5434.7,No,Telangana,0,0,0.06,Low Risk
58,Female,633104.0,52759,355912,776,3,0.5621698804619778,1381.8,Yes,Maharashtra,0,0,0.06,Low Risk
36,Male,438787.0,36566,0,854,3,0.0,3921.47,Yes,Karnataka,0,0,0.13,Low Risk
34,Male,658756.0,54896,0,606,3,0.0,2650.49,No,Madhya Pradesh,1,1,0.77,High Risk
24,Male,1540317.0,128360,198664,627,4,0.12897604843678281,1186.24,Yes,Karnataka,1,1,0.91,High Risk
47,Male,1014683.0,84557,327682,658,5,0.3229402680443055,3005.9,Yes,Telangana,0,0,0.0,Low Risk
51,Male,924903.0,77075,0,786,4,0.0,9496.54,No,Madhya Pradesh,0,0,0.15,Low Risk
23,Male,1748243.0,145687,544859,661,4,0.31166090755118137,5244.72,Yes,Gujarat,0,0,0.02,Low Risk
56,Male,448371.0,37364,0,741,2,0.0,433.57,Yes,Gujarat,0,0,0.04,Low Risk
34,Male,377903.0,31492,32743,765,3,0.08664392714532565,2325.73,Yes,Madhya Pradesh,0,0,0.05,Low Risk
21,Male,839867.0,69989,104855,811,5,0.12484714841754706,1788.04,No,Delhi,0,0,0.04,Low Risk
69,Male,1088120.0,90677,331320,558,4,0.3044884755357865,2768.39,Yes,Gujarat,1,1,0.95,High Risk
26,Male,784127.0,65344,0,751,2,0.0,1222.16,Yes,Gujarat,0,0,0.01,Low Risk
60,Female,304645.0,25387,76756,752,3,0.2519522723169591,7534.61,No,Telangana,0,0,0.01,Low Risk
24,Male,1059872.0,88323,0,759,3,0.0,4181.36,Yes,Madhya Pradesh,0,0,0.05,Low Risk
70,Female,673804.0,56150,144936,664,4,0.2151011273307965,3481.16,Yes,Madhya Pradesh,0,0,0.04,Low Risk
67,Female,957222.0,79768,301720,558,4,0.3152037876271126,1537.01,No,Maharashtra,1,1,0.97,High Risk
59,Male,790483.0,65874,189191,649,5,0.2393359502987414,1944.33,Yes,Maharashtra,1,1,0.66,High Risk
62,Male,816965.0,68080,0,723,3,0.0,5314.05,Yes,Karnataka,0,0,0.03,Low Risk
63,Male,561403.0,46784,0,673,3,0.0,1018.22,Yes,Maharashtra,0,0,0.0,Low Risk
37,Female,784377.0,65365,23115,740,3,0.029469247568452414,4512.82,Yes,Gujarat,0,0,0.05,Low Risk
42,Female,1408396.0,117366,0,717,4,0.0,4572.16,Yes,Gujarat,0,0,0.01,Low Risk
30,Male,448777.0,37398,96186,676,1,0.21432916571036395,3766.29,Yes,Tamil Nadu,0,0,0.08,Low Risk
46,Male,303324.0,25277,0,743,2,0.0,3271.78,No,Maharashtra,0,0,0.02,Low Risk
30,Male,429415.0,35785,269105,620,2,0.6266781551645844,1927.87,Yes,Bihar,1,1,0.96,High Risk
24,Female,748739.0,62395,319300,808,3,0.42645033850246883,1099.47,No,Madhya Pradesh,0,0,0.0,Low Risk
68,Male,544987.0,45416,140060,852,2,0.256996955890691,5977.14,Yes,Karnataka,0,0,0.04,Low Risk
56,Female,415598.0,34633,82245,744,2,0.1978955625387995,2426.69,Yes,Karnataka,0,0,0.07,Low Risk
65,Female,546681.0,45557,0,675,2,0.0,4745.02,No,Tamil Nadu,0,0,0.24,Low Risk
47,Male,342780.0,28565,194116,717,2,0.5662990839605578,3636.78,Yes,Maharashtra,0,0,0.06,Low Risk
66,Female,1031804.0,85984,0,808,4,0.0,5183.41,No,Tamil Nadu,0,0,0.01,Low Risk
32,Male,1101140.0,91762,656186,598,4,0.5959151424886935,427.16,Yes,Tamil Nadu,1,1,0.94,High Risk
39,Male,1996640.0,166387,0,734,4,0.0,2219.06,Yes,Maharashtra,0,0,0.01,Low Risk
33,Male,895529.0,74627,0,711,4,0.0,4262.13,Yes,Maharashtra,0,0,0.0,Low Risk
58,Female,803074.0,66923,0,746,2,0.0,1809.64,No,Tamil Nadu,0,0,0.07,Low Risk
36,Other,809972.0,67498,85224,782,3,0.10521845199587146,5868.26,Yes,Tamil Nadu,0,0,0.13,Low Risk
31,Female,586625.0,48885,160832,660,1,0.2741649264862561,5331.14,Yes,Bihar,0,0,0.02,Low Risk
40,Male,381135.0,31761,0,669,2,0.0,5071.45,Yes,Tamil Nadu,0,0,0.03,Low Risk
41,Female,1661974.0,138498,722519,581,2,0.4347354411079836,4043.1,Yes,Gujarat,1,1,0.92,High Risk
30,Female,743449.0,61954,144723,692,3,0.19466432801712022,1956.07,No,Madhya Pradesh,0,0,0.01,Low Risk
59,Male,1041117.0,86760,410127,578,3,0.39392978887099145,1178.7,Yes,Bihar,1,1,0.94,High Risk
30,Female,286393.0,23866,98927,780,1,0.34542394541766036,2803.72,Yes,Bihar,0,0,0.04,Low Risk
54,Male,912901.0,76075,0,630,3,0.0,1621.94,No,Gujarat,1,0,0.3,Low Risk
54,Other,646330.0,53861,31682,709,3,0.04901830334349326,3485.21,Yes,Uttar Pradesh,0,0,0.06,Low Risk
21,Male,297504.0,24792,0,654,3,0.0,1773.25,Yes,Maharashtra,0,0,0.09,Low Risk
39,Male,836312.0,69693,0,669,4,0.0,4528.81,Yes,Maharashtra,0,0,0.03,Low Risk
55,Female,444634.0,37053,97674,686,3,0.21967280954672833,5049.04,Yes,Gujarat,0,0,0.05,Low Risk
45,Male,765154.0,63763,203055,652,4,0.26537795005972653,3392.92,Yes,Maharashtra,0,0,0.04,Low Risk
61,Male,301404.0,25117,115000,614,2,0.3815476901434619,2867.36,Yes,Rajasthan,1,1,0.95,High Risk
49,Male,641958.0,53496,0,626,3,0.0,697.14,Yes,Telangana,1,1,0.79,High Risk
22,Male,329383.0,27449,44511,635,1,0.13513447870715853,978.84,No,Madhya Pradesh,1,1,0.76,High Risk
58,Male,347996.0,29000,0,677,2,0.0,5374.12,No,Uttar Pradesh,0,0,0.05,Low Risk
30,Male,458772.0,38231,45105,824,1,0.09831681096492376,1861.82,Yes,Delhi,0,0,0.07,Low Risk
32,Male,764136.0,63678,62895,761,4,0.08230864662834889,447.26,Yes,Maharashtra,0,0,0.01,Low Risk
59,Male,288138.0,24012,73158,660,2,0.2538991733127876,811.31,Yes,Madhya Pradesh,0,0,0.25,Low Risk
54,Male,601950.0,50162,0,694,4,0.0,676.43,Yes,Tamil Nadu,0,0,0.08,Low Risk
36,Male,867977.0,72331,0,666,3,0.0,3469.73,Yes,Maharashtra,0,0,0.0,Low Risk
59,Female,1245126.0,103760,0,576,4,0.0,3926.95,Yes,Madhya Pradesh,1,1,0.87,High Risk
24,Male,210240.0,17520,0,581,1,0.0,1781.09,No,Madhya Pradesh,1,1,0.69,High Risk
39,Female,529424.0,44119,106251,775,3,0.20069169512526822,5153.93,Yes,Maharashtra,0,0,0.04,Low Risk
19,Male,1797040.0,149753,668545,575,3,0.37202566442594487,2338.14,Yes,Uttar Pradesh,1,1,0.93,High Risk
48,Male,322303.0,26859,115015,577,1,0.3568536439313317,1483.2,Yes,Gujarat,1,1,0.78,High Risk
35,Male,713706.0,59476,0,751,4,0.0,2111.76,No,Maharashtra,0,0,0.01,Low Risk
49,Male,645999.0,53833,94378,807,4,0.14609620138730864,6184.18,No,Karnataka,0,0,0.05,Low Risk
26,Female,1025224.0,85435,281110,692,4,0.27419373717353474,4518.34,Yes,Karnataka,0,0,0.05,Low Risk
45,Other,487307.0,40609,0,734,1,0.0,1151.02,Yes,Rajasthan,0,0,0.07,Low Risk
31,Female,896601.0,74717,191227,785,5,0.21327993165298723,3605.65,Yes,Delhi,0,0,0.07,Low Risk
31,Female,701100.0,58425,201268,607,4,0.2870745970617601,4282.29,Yes,West Bengal,1,0,0.34,Low Risk
43,Female,1050741.0,87562,118862,695,3,0.1131220728990303,596.96,Yes,Madhya Pradesh,0,0,0.06,Low Risk
38,Female,678488.0,56541,256744,669,5,0.3784061029819245,2292.03,Yes,Maharashtra,0,0,0.03,Low Risk
24,Male,522182.0,43515,0,619,2,0.0,562.9,No,Gujarat,1,1,0.73,High Risk
61,Female,372426.0,31036,38774,762,2,0.10411195781175321,4864.18,Yes,Maharashtra,0,0,0.06,Low Risk
42,Female,318642.0,26554,0,689,3,0.0,1368.16,Yes,Madhya Pradesh,0,0,0.08,Low Risk
22,Male,486341.0,40528,236697,554,2,0.48668938049640065,3482.5,Yes,Uttar Pradesh,1,1,0.71,High Risk
55,Female,656069.0,54672,199396,629,4,0.3039253493153921,1988.46,No,Rajasthan,1,1,0.83,High Risk
55,Female,347852.0,28988,248948,720,2,0.7156721824224095,4344.26,Yes,Uttar Pradesh,0,0,0.16,Low Risk
19,Female,643594.0,53633,0,841,4,0.0,12492.22,Yes,Maharashtra,0,0,0.04,Low Risk
27,Male,662302.0,55192,273023,737,4,0.41223339201753884,1580.43,Yes,Bihar,0,0,0.13,Low Risk
33,Female,764547.0,63712,0,783,3,0.0,996.58,Yes,Madhya Pradesh,0,0,0.07,Low Risk
29,Female,461542.0,38462,136355,778,2,0.2954335683426427,1641.44,Yes,Uttar Pradesh,0,0,0.01,Low Risk
21,Male,251852.0,20988,137676,680,2,0.5466543843209504,5925.01,Yes,Maharashtra,0,0,0.18,Low Risk
42,Female,868627.0,72386,0,672,4,0.0,877.81,Yes,Karnataka,0,0,0.02,Low Risk
25,Male,493352.0,41113,104901,737,2,0.2126291167361235,5660.29,Yes,Madhya Pradesh,0,0,0.05,Low Risk
51,Female,823570.0,68631,131727,887,3,0.1599463312165329,4199.09,Yes,Rajasthan,0,0,0.04,Low Risk
40,Female,964016.0,80335,0,803,3,0.0,3610.35,Yes,Maharashtra,0,0,0.03,Low Risk
41,Female,490299.0,40858,55724,831,1,0.11365309739567081,6539.68,Yes,Madhya Pradesh,0,0,0.11,Low Risk
58,Male,711879.0,59323,326359,627,4,0.4584472923066982,4142.04,Yes,Tamil Nadu,1,1,0.95,High Risk
58,Female,706954.0,58913,0,631,5,0.0,3576.03,Yes,Maharashtra,1,1,0.77,High Risk
22,Male,1007253.0,83938,0,642,3,0.0,4714.94,Yes,Karnataka,1,1,0.88,High Risk
57,Other,359357.0,29946,249112,603,3,0.6932159384678745,2450.05,Yes,Karnataka,1,1,0.92,High Risk
65,Female,357021.0,29752,0,631,2,0.0,2326.55,Yes,Bihar,1,1,0.75,High Risk
54,Female,1158253.0,96521,0,721,5,0.0,2317.76,Yes,Karnataka,0,0,0.06,Low Risk
20,Male,1032359.0,86030,308484,690,3,0.29881465652936623,1462.45,Yes,West Bengal,0,0,0.01,Low Risk
54,Female,487316.0,40610,0,863,2,0.0,945.73,Yes,Telangana,0,0,0.29,Low Risk
54,Female,651810.0,54318,0,729,4,0.0,10114.84,No,Uttar Pradesh,0,0,0.09,Low Risk
58,Male,347996.0,29000,0,677,2,0.0,4084.49,Yes,Maharashtra,0,0,0.13,Low Risk
29,Female,461542.0,38462,136355,778,2,0.2954335683426427,2013.11,Yes,Madhya Pradesh,0,0,0.02,Low Risk
49,Female,313996.0,26166,0,658,1,0.0,6969.39,Yes,Gujarat,0,0,0.04,Low Risk
49,Female,369296.0,30775,92084,673,2,0.2493501148130497,2091.23,No,Tamil Nadu,0,0,0.07,Low Risk
40,Male,2272492.0,189374,155366,703,2,0.06836811746752024,2200.75,Yes,Telangana,0,0,0.01,Low Risk
57,Female,967085.0,80590,0,752,3,0.0,532.79,Yes,Tamil Nadu,0,0,0.02,Low Risk
23,Male,1748243.0,145687,544859,661,4,0.31166090755118137,4395.62,No,Telangana,0,0,0.13,Low Risk
70,Male,535243.0,44604,227073,632,3,0.42424282055066576,3127.71,No,Madhya Pradesh,1,1,0.8,High Risk
23,Male,741205.0,61767,171564,784,5,0.23146632847862603,4801.02,Yes,Karnataka,0,0,0.09,Low Risk
22,Male,858912.0,71576,337245,615,4,0.3926420867329831,2246.81,No,Delhi,1,1,0.94,High Risk
37,Female,683403.0,56950,305183,678,4,0.4465637405747414,2645.92,No,Maharashtra,0,0,0.06,Low Risk
43,Male,788063.0,65672,0,746,4,0.0,1239.06,Yes,Rajasthan,0,0,0.01,Low Risk
29,Male,1078547.0,89879,564203,649,4,0.5231139672170059,5009.97,Yes,Telangana,1,1,0.95,High Risk
27,Male,347268.0,28939,122654,720,1,0.35319695451351696,3912.6,No,Madhya Pradesh,0,0,0.19,Low Risk
62,Male,816965.0,68080,0,723,3,0.0,5767.8,Yes,Madhya Pradesh,0,0,0.01,Low Risk
66,Male,1295014.0,107918,0,750,3,0.0,2803.76,Yes,Uttar Pradesh,0,0,0.04,Low Risk
45,Female,1273577.0,106131,409436,776,2,0.32148507707033025,4914.09,Yes,Uttar Pradesh,0,0,0.07,Low Risk
68,Male,632152.0,52679,374651,773,4,0.5926596767865956,842.65,Yes,Maharashtra,0,0,0.06,Low Risk
31,Male,1553858.0,129488,214283,593,3,0.13790384964391855,1977.23,Yes,Gujarat,1,1,0.98,High Risk
51,Male,331308.0,27609,126049,852,2,0.38045866685984037,390.75,Yes,Telangana,0,0,0.12,Low Risk
63,Female,350891.0,29241,137936,629,3,0.3931021314311282,3005.09,Yes,Madhya Pradesh,1,1,0.91,High Risk
42,Male,1172056.0,97671,0,567,3,0.0,1742.53,No,Bihar,1,1,0.85,High Risk
50,Female,541129.0,45094,251251,750,3,0.46430888013763816,5850.07,No,Maharashtra,0,0,0.05,Low Risk
36,Female,567611.0,47301,222642,622,1,0.39224398399608185,630.64,No,Rajasthan,1,1,0.74,High Risk
55,Female,1770066.0,147506,336374,680,5,0.19003472186912804,8281.27,Yes,Uttar Pradesh,0,0,0.01,Low Risk
22,Male,678213.0,56518,218839,595,5,0.3226700166466877,2916.11,Yes,Tamil Nadu,1,1,0.93,High Risk
51,Female,245451.0,20454,0,634,1,0.0,4662.73,Yes,Gujarat,1,0,0.33,Low Risk
35,Female,207346.0,17279,53915,774,1,0.2600243071966664,2132.58,Yes,Maharashtra,0,0,0.05,Low Risk
32,Other,551659.0,45972,373486,796,2,0.6770233060640722,1599.66,No,Madhya Pradesh,0,0,0.04,Low Risk
21,Other,323454.0,26954,166206,782,3,0.5138474095234562,2031.25,Yes,Bihar,0,0,0.27,Low Risk
43,Female,447503.0,37292,150166,653,1,0.3355642308543183,4660.81,Yes,Maharashtra,0,0,0.09,Low Risk
36,Other,650863.0,54239,0,627,3,0.0,2175.65,Yes,Maharashtra,1,1,0.8,High Risk
43,Female,1911922.0,159327,1045840,621,3,0.5470097629505806,8163.73,Yes,Telangana,1,1,0.88,High Risk
44,Female,1679292.0,139941,275870,621,2,0.1642775645926974,2846.86,Yes,Delhi,1,1,0.84,High Risk
23,Male,1032432.0,86036,435607,728,3,0.42192318719295796,7411.02,No,Maharashtra,0,0,0.06,Low Risk
66,Female,621262.0,51772,0,778,4,0.0,7004.47,Yes,Gujarat,0,0,0.07,Low Risk
37,Male,175805.0,14650,0,814,1,0.0,3855.7,Yes,Telangana,0,0,0.01,Low Risk
65,Female,1041853.0,86821,0,661,5,0.0,1490.02,Yes,Rajasthan,0,0,0.03,Low Risk
19,Male,1211822.0,100985,0,897,5,0.0,2861.6,Yes,Karnataka,0,0,0.05,Low Risk
33,Female,620360.0,51697,111540,667,4,0.17979882648784576,3177.93,Yes,Delhi,0,0,0.09,Low Risk
54,Female,545853.0,45488,45786,763,2,0.08387972586025907,1885.71,Yes,Madhya Pradesh,0,0,0.15,Low Risk
19,Male,409354.0,34113,83190,730,3,0.20322263859642264,3284.27,Yes,Maharashtra,0,0,0.05,Low Risk
61,Female,279717.0,23310,78380,515,1,0.2802117854831848,2495.59,Yes,Gujarat,1,1,0.84,High Risk
65,Female,766041.0,63837,150631,687,4,0.1966356892124573,1558.97,Yes,Rajasthan,0,0,0.02,Low Risk
60,Female,926246.0,77187,0,719,4,0.0,2122.6,Yes,Gujarat,0,0,0.06,Low Risk
42,Female,879040.0,73253,463601,684,4,0.5273946578085184,3489.49,Yes,Maharashtra,0,0,0.12,Low Risk
60,Male,937049.0,78087,504172,633,4,0.5380423008828781,2049.3,Yes,Gujarat,1,1,0.97,High Risk
36,Female,1094854.0,91238,0,854,3,0.0,1797.46,No,Telangana,0,0,0.09,Low Risk
45,Female,1101323.0,91777,0,788,4,0.0,1464.25,Yes,Telangana,0,0,0.05,Low Risk
61,Male,271321.0,22610,126245,616,2,0.46529756266562483,4221.85,Yes,Bihar,1,1,0.94,High Risk
54,Female,872743.0,72729,353322,734,3,0.4048408294308863,2297.39,No,Tamil Nadu,0,0,0.04,Low Risk
32,Other,508169.0,42347,0,663,1,0.0,3194.67,No,Madhya Pradesh,0,0,0.21,Low Risk
36,Female,787483.0,65624,429530,597,5,0.5454466953572331,3303.46,Yes,Telangana,1,1,0.96,High Risk
64,Female,171339.0,14278,49535,731,1,0.2891052241462831,2642.01,No,Maharashtra,0,0,0.15,Low Risk
